Food,Sugar,Carbs,Calories,Fiber,Protein,Fat,Sodium,Risk_Score,Label
Dry masala chops,2.27,3.3,135.07,0.86,9.08,9.54,83.47,5.511559650000001,Recommended
Mutton korma,1.64,2.53,115.64,0.78,7.09,8.54,56.94,3.0692853799999984,Recommended
Shahi keema kofta curry,0.78,1.73,418.13,0.91,4.14,43.83,104.53,1.3443047350000001,Highly Recommended
Minced meat ball curry,1.27,2.86,109.79,1.49,6.82,7.85,170.06,-1.1163000900000002,Highly Recommended
Boti kebab,2.09,3.06,132.86,0.76,9.22,9.27,78.14,5.35388274,Recommended
Mutton seekh kebab,1.4,3.11,133.94,1.88,11.25,8.43,102.17,-3.31431699,Highly Recommended
Indian lamb and egg curry (Nargisi kofta),0.75,2.07,335.75,0.6,3.84,34.7,57.44,2.5636503749999995,Recommended
Soya chunks sweet and sour (Nutrinugget sweet and sour),1.1,3.27,500.94,0.86,2.85,55.99,2257.67,26.214911070000003,Moderate
Soya chunks korma (Nutrinugget korma),4.66,7.67,131.43,2.57,3.86,9.5,148.98,5.904510215,Recommended
Mushroom matar,1.39,5.33,70.77,3.13,2.79,4.11,61.63,-7.982119385,Highly Recommended
Soya chunks and peas (Nutrinugget matar),1.64,5.82,82.62,2.86,3.03,5.11,70.97,-5.7206727399999995,Highly Recommended
Vegetable yakhni,1.44,1.94,406.06,0.61,1.18,43.8,38.05,4.709163459999999,Recommended
Spinach mushroom (Palak mushroom),1.0,2.95,47.63,2.27,1.94,2.96,70.97,-6.471223725,Highly Recommended
Vegetarian nargisi kofta curry,1.65,6.58,332.15,0.86,2.29,32.94,73.56,8.263432049999999,Moderate
Roast chicken,0.05,0.1,199.9,0.03,20.49,13.06,71.71,1.4145984999999999,Highly Recommended
Shahi chicken masala,2.86,4.07,163.7,0.96,9.82,12.02,142.56,8.104538849999997,Moderate
Tomato chicken,0.93,2.13,111.68,1.42,10.57,6.71,104.83,-2.57401824,Highly Recommended
Creamy chicken,2.11,3.13,152.87,0.69,13.52,9.57,97.08,6.185572465000002,Recommended
Broccoli chicken ala king,2.49,5.34,119.56,1.92,7.97,7.57,104.01,0.9803675600000012,Highly Recommended
Ginger chicken,1.95,5.6,129.17,1.21,8.24,8.24,365.86,7.2196028000000005,Recommended
Chicken sweet and sour,0.89,2.67,445.09,0.58,6.92,47.59,1809.94,21.966158545,Moderate
Chicken korma,3.32,5.43,147.96,1.82,9.83,9.67,119.21,4.537113419999998,Recommended
Bengal fish curry (Bengali machli curry),2.39,4.42,109.43,1.93,7.26,7.03,76.38,-0.6356479099999985,Highly Recommended
Fish finger,0.17,4.47,542.9,0.34,5.66,55.82,103.55,7.13901445,Recommended
Fish in coconut milk (Nariyal ke doodh ke saath machli),1.55,2.73,86.21,1.52,8.66,4.43,73.93,-2.1878970050000004,Highly Recommended
Prawn curry (with coconut) (Jhinga curry),2.03,3.1,109.55,1.56,8.54,6.93,375.86,2.5040407499999997,Recommended
Baked stuffed fish,0.35,2.12,121.96,0.38,16.14,5.43,74.36,1.64138328,Highly Recommended
Fish pie,1.13,7.74,120.9,0.76,9.25,5.77,101.8,7.294864899999999,Recommended
Crispy baked fish,1.53,9.59,138.4,1.21,10.95,6.41,192.42,8.214288399999997,Moderate
Fish souffle,2.09,5.14,139.71,0.19,10.51,8.55,92.45,11.54921641,Moderate
Potato curry (Aloo ki sabzi),1.58,10.42,89.56,2.42,1.52,4.47,78.4,1.1264822799999994,Highly Recommended
Egg curry (Anda curry),1.9,4.03,117.52,2.09,5.38,8.81,142.12,-2.4922591599999997,Highly Recommended
Vegetable curry with coconut ,1.41,7.19,83.07,3.35,2.77,4.66,43.4,-7.3229090050000005,Highly Recommended
Curd with potatoes (Dahi aloo),1.82,7.15,59.9,1.19,1.56,2.72,51.99,5.05964275,Recommended
Potato kofta curry (Aloo kofta curry),0.63,2.78,455.4,0.56,0.56,49.08,30.12,3.7231017999999994,Recommended
Yam kofta curry (Zimikand/Suran kofta curry),0.63,3.75,322.88,1.04,0.71,33.84,42.22,1.50732,Highly Recommended
Jackfruit kofta curry (Kathal ka kofta curry),2.4,3.17,321.08,0.96,0.8,33.83,40.04,5.94257354,Recommended
Spinach and potato (Palak aloo),0.93,5.91,57.17,2.04,1.63,2.82,62.46,-2.497218795,Highly Recommended
Mooli bhujia,1.07,4.74,91.2,2.36,1.69,7.25,89.73,-4.611856799999999,Highly Recommended
Bathua bhujia,1.08,3.63,90.9,3.8,2.26,7.29,81.99,-12.83210495,Highly Recommended
Cabbage rolls (dry) ((Pattagobhi rolls) (dry)),1.26,6.09,142.48,1.84,8.21,9.36,118.05,-0.008344520000000522,Highly Recommended
Cabbage rolls (curry) ((Pattagobhi rolls)(curry)),3.81,7.03,124.63,2.35,5.76,8.17,123.98,3.907222335,Recommended
Dry arbi (Sookhi arbi),1.55,11.11,134.95,2.47,2.12,8.97,81.25,1.873394174999996,Highly Recommended
Masala arbi,0.81,16.16,185.38,3.1,3.01,11.9,261.31,5.167961120000003,Recommended
Peas brinjal bhartha (Matar baingan bhartha),1.57,5.02,84.55,3.63,2.05,6.05,63.65,-10.478833850000001,Highly Recommended
Okra/Lady's fingers fry (Bhindi sabzi/sabji/subji),1.42,4.5,110.81,3.57,1.83,9.27,92.78,-10.39290325,Highly Recommended
Crispy okra/Crispy lady's fingers (Karare bhindi),0.26,4.35,657.76,1.75,1.91,70.4,40.42,0.22638840000000027,Highly Recommended
Beans foogath,1.7,3.26,105.06,4.15,2.03,9.22,81.22,-13.490425660000001,Highly Recommended
Stuffed bittergourd (wet) (Bharwa karele),1.95,4.68,162.36,2.86,1.36,15.24,360.09,-3.09562328,Highly Recommended
Jackfruit/Kathal (dry),3.55,4.56,488.97,1.33,0.93,51.78,33.68,9.226755479999998,Moderate
Yam fried (Zimikand/Suran fried),0.8,5.47,491.76,1.44,0.79,51.79,37.07,2.4736890799999998,Recommended
"Cauliflower, pea and potato bhujia (Phoolgobhi, matar aur aloo bhujia)",1.47,8.23,95.67,3.26,2.75,5.54,86.29,-5.268495384999999,Highly Recommended
Vegetable jalfrezi,1.79,5.43,68.48,2.97,1.4,4.38,79.46,-6.471123040000001,Highly Recommended
Vegetables stir fry ,0.86,3.19,30.78,1.37,1.04,1.47,55.0,-2.1187717700000004,Highly Recommended
Broccoli delight,1.08,2.34,40.7,2.83,2.49,2.48,59.26,-9.4551143,Highly Recommended
Dhansak (vegetarian),0.91,7.28,82.8,4.17,3.32,4.18,34.18,-11.973282399999999,Highly Recommended
Cauliflower basket,1.47,3.97,90.95,2.4,5.21,5.88,194.22,-4.196139274999999,Highly Recommended
Stuffed bottle gourd (Stuffed ghiya/lauki),1.52,4.36,93.19,1.18,5.84,5.8,106.99,2.1398462599999997,Recommended
Ducheese potato,0.29,10.94,140.54,1.29,3.6,9.01,103.85,6.514126139999998,Recommended
Roast potatoes ,0.33,14.52,87.32,1.71,1.53,2.35,90.67,7.53088296,Recommended
Stuffed baked potatoes ,0.4,11.03,100.2,1.31,3.82,4.39,92.09,6.206180899999998,Recommended
Potato nests,1.41,11.05,111.62,2.49,5.71,4.77,182.12,2.32521015,Recommended
Parsley potato,0.34,13.81,119.51,1.59,1.49,6.28,4.62,6.824764965000001,Recommended
Creamed spinach and mushroom,1.17,3.17,419.62,1.02,2.28,44.14,90.21,2.899629309999999,Recommended
Fricassee of Mushroom,2.51,8.13,106.66,1.23,3.65,6.63,118.98,8.762871870000001,Moderate
Cauliflower au gratin,3.01,9.13,145.9,1.44,4.45,10.2,164.96,10.51141005,Moderate
Vegetable and cheese pie,2.69,8.76,126.88,1.91,4.03,8.28,117.99,5.316120319999999,Recommended
Spinach souffle ,0.89,6.27,150.18,1.44,7.36,10.52,244.07,3.112444290000001,Recommended
Beetroot and egg salad (Chukandar aur ande ka salad),1.97,3.4,84.92,0.55,3.36,6.45,110.12,6.9545091999999995,Recommended
Sour cream potato salad,0.84,9.05,121.9,1.21,2.89,8.13,102.66,5.480579250000002,Recommended
Tossed green salad,1.9,3.82,49.88,1.33,1.33,3.24,65.09,1.1179812399999989,Highly Recommended
Spring basket salad,1.46,11.61,160.46,3.09,3.36,11.3,26.02,-1.202358910000001,Highly Recommended
Cucumber and yogurt salad (Kheere aur dahi ka salad),2.28,4.72,36.13,1.66,2.09,0.93,141.73,1.5123800399999991,Highly Recommended
Chicken and tomato towers,1.21,2.36,100.55,1.14,6.9,6.99,76.02,-0.7877052999999998,Highly Recommended
Jellied sunshine fruit salad,2.86,4.21,48.86,1.8,5.85,0.85,74.2,1.0953550900000009,Highly Recommended
Tomato aspic,3.21,5.02,50.37,1.58,6.87,0.26,98.17,4.701628609999998,Recommended
Frozen frosty fruit salad (Phalon ka salaad),14.38,15.61,103.51,0.26,1.68,4.17,13.23,57.52616866500001,Avoid
French dressing,3.01,3.68,733.77,0.22,0.32,79.65,261.13,18.179841040000003,Moderate
Mayonnaise without eggs,3.68,3.98,329.05,0.04,2.13,33.84,193.58,18.56624285,Moderate
Curd dressing ,7.57,8.03,78.8,0.22,5.59,2.9,204.62,31.4971146,Moderate
Carrot raita (Gajar ka raita),5.99,7.19,64.78,1.69,4.14,2.19,274.46,16.338465230000004,Moderate
Pumpkin raita (Kaddu ka raita),5.48,6.02,55.6,1.04,3.74,1.88,129.14,16.6676068,Moderate
Mint and peanut raita (Pudinay aur moongfali ka raita),6.17,7.31,112.05,1.79,7.05,6.19,223.01,16.041962825,Moderate
Spinach raita (Palak ka raita),3.97,5.06,52.75,1.39,3.95,1.86,126.57,8.70823725,Moderate
Bathua raita,4.11,5.31,54.4,2.19,4.13,1.76,110.92,3.6600295999999997,Recommended
Pineapple raita (Ananas ka raita),8.12,8.62,67.74,1.39,3.9,2.02,135.48,24.862887819999997,Moderate
Banana raita (Kele ka raita),10.11,13.51,89.03,1.0,4.13,2.07,135.43,38.528219295,Moderate
Mango raita (Aam ka raita),7.87,8.23,67.37,0.89,3.9,2.14,135.46,27.199268265,Moderate
Guava raita (Amarood ka raita),6.71,7.27,64.36,3.0,4.19,2.07,135.94,8.083084579999998,Moderate
Grapes raita (Angoor ka raita),8.51,9.66,72.59,0.71,3.98,2.07,135.64,31.820582910000002,Moderate
Bottle gourd kheer (Ghiya/Lauki kheer),9.63,10.0,84.07,0.55,2.7,3.86,19.62,35.58280499999999,Moderate
Pumpkin kheer (Kaddu ki kheer),10.12,10.44,86.35,0.63,2.76,3.86,20.99,36.95962409999999,Moderate
Apple kheer (Seb ki kheer),10.71,11.34,81.3,0.51,2.14,3.18,15.86,40.3813913,Moderate
Caramel custard (baked),14.92,14.95,122.7,0.0,5.11,5.01,44.78,60.683454749999996,Avoid
Vanilla ice cream without egg,13.45,14.21,228.67,0.0,2.69,18.15,23.97,56.194610104999995,Avoid
Vanilla ice cream with egg,11.69,11.71,214.85,0.0,4.16,17.02,37.72,48.385584025,Avoid
Strawberry ice cream,11.6,12.26,215.61,0.0,4.15,16.96,37.62,48.68070678999999,Avoid
Chocochip ice cream,16.08,16.75,241.45,0.0,4.23,17.93,34.84,66.841543125,Avoid
Choconut ice cream,21.02,23.13,273.96,0.51,5.04,18.49,29.83,84.81880421999998,Avoid
Pear chocholate sunday,14.41,15.02,183.49,0.07,2.08,13.11,16.26,58.99500296999999,Avoid
Chocolate sauce,42.06,43.21,263.2,0.0,1.91,10.39,2.8,171.6434308,Avoid
Coffee ice cream,13.35,14.09,150.62,0.0,3.15,9.43,42.09,55.35073537,Avoid
Coffee pear alaska,16.88,19.36,203.99,0.15,2.88,13.22,51.11,70.72198696,Avoid
Crunchy butterscotch,17.73,19.92,277.32,0.47,3.11,20.99,22.24,71.94403215999999,Avoid
Peach melba ice cream,13.35,16.31,200.85,0.06,2.06,14.51,17.92,57.33907952499999,Avoid
Vanilla ice cream with apples in hot cherry sauce,14.19,22.75,196.32,0.26,1.73,11.45,31.54,65.070842,Avoid
Grape and orange whip,5.66,6.72,57.39,0.97,1.41,2.62,14.36,17.290949120000004,Moderate
Honey banana cream,10.51,13.64,125.49,0.7,2.78,6.68,15.65,41.05225254000001,Moderate
Raspberry bavarian cream,15.3,17.82,150.1,2.19,3.34,7.88,24.59,49.5406173,Avoid
Fruit delight,9.03,9.11,107.09,0.09,2.09,7.09,17.27,36.248038485,Moderate
Creamy chocolate mousse,8.99,9.53,230.52,0.0,6.85,18.16,48.64,38.22392834000001,Moderate
Cold lemon souffle,13.88,15.62,169.87,0.0,5.89,9.78,46.35,58.61050541,Avoid
Cold orange souffle,14.42,16.27,173.19,0.11,5.94,9.82,46.53,60.144470195000004,Avoid
Cold pineapple souffle,14.99,16.85,181.22,0.0,6.23,10.39,49.38,63.291333550000004,Avoid
Cold vanilla souffle,14.49,16.29,179.54,0.0,6.22,10.32,49.09,61.20560599,Avoid
Cold chocolate souffle,15.31,17.22,187.53,0.0,6.37,10.86,47.77,64.65508999,Avoid
Stewed fruit (with pear),17.67,18.22,74.32,2.84,0.25,0.32,1.7,51.728116560000004,Avoid
Apricot fool,21.29,33.64,240.79,1.0,1.54,11.35,8.28,92.42532634,Avoid
Pavlova,20.37,21.84,200.6,0.06,1.84,12.29,26.34,84.06806560000001,Avoid
Apple crumb pudding,27.69,35.17,220.85,1.33,1.54,8.87,59.36,111.19869417499999,Avoid
Steamed cake with chocolate sauce,19.72,29.06,301.91,0.29,4.49,19.01,100.32,89.47422569000003,Avoid
Hot lemon souffle,12.07,16.31,155.25,0.14,5.29,7.93,47.75,52.800819125,Avoid
Gulab jamun with milk powder,27.04,28.24,471.15,0.05,0.85,40.15,67.28,113.68859139999998,Avoid
Chum chum,27.84,28.27,130.05,0.02,1.52,1.92,16.65,112.46497702500001,Avoid
Dil bahar,27.84,28.27,130.05,0.02,1.52,1.92,16.65,112.46497702500001,Avoid
Rasbhari,27.84,28.27,130.05,0.02,1.52,1.92,16.65,112.46497702500001,Avoid
Rajbogh,27.66,28.16,133.7,0.11,1.71,2.28,16.57,111.21994880000001,Avoid
Rasgulla,25.4,25.79,118.64,0.01,1.38,1.75,15.19,102.61885883999999,Avoid
Rasmalai,28.71,29.17,135.55,0.07,1.61,2.11,16.46,115.676699025,Avoid
Khoa coconut burfi,35.6,36.55,411.45,4.07,9.98,26.01,31.14,118.93117462499998,Avoid
Danedar burfi,11.98,12.33,102.68,0.09,3.24,4.72,23.31,48.30350666,Avoid
Semolina burfi (Suji/Rava burfi),28.67,47.1,348.67,2.8,3.47,16.86,8.33,117.03965354999998,Avoid
Pumpkin coconut burfi (Kaddu aur nariyal ki burfi),16.11,17.02,186.18,4.29,1.75,12.66,8.95,36.73231754000001,Moderate
Khoa ladoo,33.37,34.43,396.02,3.08,12.21,24.09,31.71,116.70084529000002,Avoid
Wheat and gram flour ladoo (Atta besan ladoo),18.46,50.5,501.7,6.01,9.38,29.86,27.06,69.6744775,Avoid
Semolina ladoo with nuts (Suji/Rava ladoo with nuts),19.79,48.02,441.84,4.27,5.44,25.45,3.93,82.20787351999999,Avoid
Sesame chickpeas brittle (Til aur channe ki chikki),36.48,50.49,282.74,5.54,8.5,4.66,17.93,123.98063139000001,Avoid
Murmura chikki,48.27,59.59,253.82,0.37,2.12,0.32,15.03,204.26357007,Avoid
Masala onion pakora/pakoda (Pyaaz ke pakode),1.58,6.48,551.64,1.44,2.05,57.61,99.22,5.620894080000001,Recommended
Masala green chilli pakora/pakoda (Hari mirch kay pakode),0.27,5.55,668.76,1.34,2.22,71.01,120.9,4.449742700000001,Recommended
Chicken pakora/pakoda,0.22,4.55,590.09,0.96,6.03,60.98,103.23,4.465036424999999,Recommended
Fish pakora/pakoda,0.22,4.55,577.03,0.96,5.97,59.52,112.24,4.4732229750000005,Recommended
Paneer cutlet,2.52,7.62,672.2,0.39,4.59,69.38,91.45,17.6213246,Moderate
Sago cutlet/vadas (Sabudana cutlet/vadas),0.1,11.23,558.76,0.54,0.56,56.97,48.17,12.906431220000002,Moderate
Poshtik cutlet,0.32,7.39,496.45,1.35,2.0,50.94,57.11,4.644414824999998,Recommended
Egg cutlet (Anda cutlet),0.2,5.77,575.02,0.58,2.45,60.25,79.4,7.384179809999999,Recommended
Minced meat cutlet,0.31,5.61,531.86,0.4,5.1,54.47,95.81,8.06466019,Moderate
Vegetable samosa,0.74,13.22,443.11,1.52,2.21,42.22,107.7,10.463687130000002,Moderate
Plain urad dal vada (Uzunne vada/Minapa garelu/Ulundu vadai/Medu vada),0.16,9.7,745.5,2.27,4.39,76.32,65.87,4.0774025,Recommended
Masala urad dal vada,0.7,9.93,703.78,2.71,4.32,71.62,61.49,2.359180310000001,Recommended
Khaman (dhokla),1.36,5.36,54.73,1.49,1.92,2.8,124.1,0.763002919999999,Highly Recommended
Instant dhokla,6.86,24.11,207.11,3.57,7.66,9.37,763.98,28.735813315,Moderate
Tomato ginger chutney (Tamatar adarak ki chutney),6.31,9.11,44.66,2.14,1.05,0.32,209.42,15.338227889999994,Moderate
Mint tomato chutney (Pudinay aur tamatar ki chutney),5.48,8.22,43.65,2.63,1.53,0.36,183.98,8.293120450000004,Moderate
Coriander chutney (Hare dhaniye ki chutney),5.5,8.16,42.86,2.47,1.38,0.37,186.64,9.430860639999997,Moderate
Gooseberry chutney (Amla chutney),0.06,8.83,43.02,4.58,1.44,0.62,215.09,-11.76812001,Highly Recommended
Walnut chutney (Akhrot ki chutney),4.4,8.91,370.43,3.04,9.44,33.46,160.0,4.750079695000004,Recommended
Saunth/Sonth chutney with ginger,19.04,20.62,84.22,0.31,0.28,0.11,222.53,78.07679246000001,Avoid
Gun powder chutney,1.16,47.65,312.34,13.95,21.55,2.67,195.67,-16.559349850000004,Highly Recommended
Dessicated coconut chutney (Sookhe kase nariyal ki chutney) ,10.41,36.72,346.36,13.16,12.88,15.88,321.07,-12.237049120000002,Highly Recommended
Curd mint dip ,7.83,9.11,76.13,0.77,4.82,2.44,222.77,29.702231644999998,Moderate
Curd vegetable dip,5.42,6.04,56.21,0.63,3.88,1.94,132.48,19.39422626,Moderate
Mayonnaise vegetable dip,4.39,4.8,241.27,0.41,3.01,23.44,119.58,17.662014399999997,Moderate
Tomato and cucumber sandwich (Tamatar aur kheere ka sandwich),1.79,20.51,150.68,2.1,4.03,6.31,222.22,14.89076702,Moderate
Tomato sandwich (grilled),2.58,21.29,189.92,1.91,6.26,9.39,420.6,21.037509519999997,Moderate
French sandwich (toasted),1.82,14.82,186.75,1.37,6.82,11.51,274.68,14.495945249999998,Moderate
Peanut butter cucumber sandwich,2.91,29.76,243.33,3.35,9.04,10.56,460.09,22.280625120000003,Moderate
Mint and peanut sandwich,2.78,31.83,273.59,3.67,7.18,13.88,453.3,22.932255455000004,Moderate
Spicy chutney sandwich,3.96,34.03,249.58,3.73,8.74,9.58,315.4,24.893481109999996,Moderate
Chicken walnut sandwich (Chicken aur akhrot ke sandwich),1.77,22.62,285.78,1.53,12.58,16.77,287.39,21.978551539999998,Moderate
Rolled sandwich,2.7,34.69,293.07,2.07,6.45,15.29,321.57,33.90868974499999,Moderate
Ribbon sandwich,4.66,24.76,239.26,2.92,6.26,13.37,382.11,23.82421164000001,Moderate
Checker board sandwich,2.9,25.94,348.37,2.22,7.37,24.65,358.25,25.381507670000005,Moderate
Submarine sandwich,2.5,13.6,216.92,1.24,6.09,15.32,254.28,16.233316799999997,Moderate
Cheese open sandwich,3.24,28.42,274.07,1.74,9.84,14.24,504.41,32.971460410000006,Moderate
Sunset and sunrise open sandwich,1.95,18.89,241.31,1.39,8.58,15.14,381.29,20.333151885,Moderate
Danish luncheon sandwich,1.13,17.77,193.82,1.52,9.03,10.1,365.63,16.034427209999997,Moderate
Chicken and corn open sandwich,2.48,19.21,188.16,1.67,8.63,8.83,226.72,18.29438304,Moderate
Chocolate sponge cake,25.0,39.54,239.86,0.52,9.13,5.51,61.47,113.23880965999999,Avoid
Chocolate swiss roll,18.83,26.97,306.08,0.29,6.01,19.76,44.53,84.11604664000001,Avoid
Lemon curd filling,26.13,26.41,225.62,0.0,3.43,12.58,34.9,106.67179363000001,Avoid
Jam filling,41.54,46.15,184.62,0.0,0.0,0.0,0.0,172.04803195000002,Avoid
Chocolate pastry,22.34,32.24,243.37,0.32,7.05,10.12,46.54,99.18433732,Avoid
Assorted pastry,19.7,31.99,230.74,0.43,6.78,8.91,49.99,90.15410589,Avoid
Orange gateau,18.33,27.01,178.05,0.68,4.78,6.02,80.41,79.100469575,Avoid
Black forest gateau,21.97,30.57,217.82,0.28,5.94,8.58,79.37,96.75551361,Avoid
Lemon cake,25.84,43.1,373.85,0.62,5.29,20.63,151.29,121.27234025,Avoid
Dundee cake,21.3,41.4,396.62,1.81,7.78,22.7,182.74,98.1459102,Avoid
Victorian sandwich cake,28.18,44.74,373.09,0.59,5.18,19.83,145.28,130.12760698999998,Avoid
Chocolate eggless cake,34.2,43.45,312.01,0.32,6.66,13.19,196.61,148.485125175,Avoid
Orange eggless cake,37.87,52.65,355.62,0.56,7.16,13.82,226.28,168.13030895,Avoid
Chocolate glace icing,59.88,62.43,436.29,0.0,3.22,20.8,8.66,247.28223770500003,Avoid
Butter icing,71.64,71.64,500.72,0.0,0.19,25.37,5.98,293.26903712,Avoid
Chocolate butter icing,59.82,61.72,469.59,0.0,3.21,24.77,4.99,246.81586422,Avoid
Almond biscuit (Badam ke biscuit),22.19,52.14,407.74,1.5,6.25,19.7,151.76,113.97653454,Avoid
Orange biscuit,42.63,62.11,354.78,0.75,3.63,11.01,259.14,191.23470787,Avoid
Gingerman biscuit,21.64,55.24,357.43,2.0,6.26,12.73,918.57,119.04386498000001,Avoid
Coffee drops,18.27,43.06,443.07,1.88,7.57,27.16,88.17,89.90548913000002,Avoid
Christmas biscuit,26.01,60.97,406.07,2.17,5.67,15.88,127.36,129.69981318499998,Avoid
Christmas wreath biscuit,24.89,58.07,386.05,2.28,5.43,15.01,120.2,122.209188525,Avoid
Christmas bell biscuit,25.94,60.79,404.85,2.33,5.66,15.84,127.01,128.17022472500003,Avoid
Christmas star biscuit,53.05,74.54,392.03,1.47,3.54,10.04,76.09,229.11968743,Avoid
Christmas tree biscuit,24.77,58.41,385.63,2.65,5.43,15.0,120.45,119.63569724500002,Avoid
Chocolate cream shells,34.72,59.26,427.17,0.9,5.1,19.34,126.84,163.19751413000003,Avoid
Jelly biscuit,29.76,55.24,404.61,2.02,4.23,19.33,110.57,135.90579846,Avoid
Cherry and walnut cookies,30.37,59.35,422.6,1.3,5.63,18.75,114.62,147.2708965,Avoid
Cheese straws,1.79,30.61,382.0,1.29,9.83,24.28,587.42,35.85665300000001,Moderate
Butterfly biscuit,2.44,25.33,341.45,1.02,9.98,22.11,572.05,33.684339275,Moderate
Flan pastry,6.22,47.84,445.8,1.58,6.72,25.04,193.23,61.902360800000004,Avoid
Fruit flan,9.52,34.71,261.35,0.71,3.3,12.48,110.04,61.420618774999994,Avoid
Orange cream flan,25.27,36.16,280.28,0.63,4.73,13.59,82.41,110.61533871999998,Avoid
Fruit puree tart,9.79,30.42,286.5,1.31,3.35,16.83,49.65,53.33079949999999,Avoid
Apple banana pie,12.96,32.12,243.99,1.89,3.13,11.39,384.43,63.45384382,Avoid
Lemon chiffon pie,11.39,27.63,259.31,0.66,4.88,14.52,94.95,59.963210295,Avoid
Orange chiffon pie,10.46,23.14,207.57,0.7,3.89,11.16,73.23,51.66577547000001,Avoid
Cream buns,5.95,14.16,215.74,0.31,4.45,15.81,45.49,31.559131760000003,Moderate
Savoury puffs,4.51,10.8,190.79,0.33,9.51,15.24,2274.24,45.8499798,Avoid
Choux swans,6.13,14.92,216.34,0.35,4.35,15.6,145.08,33.59246892000001,Moderate
Potato aigrettes,0.73,8.01,530.03,0.45,2.35,54.24,112.45,11.545831044999996,Moderate
Cream horns,7.12,23.12,408.23,0.6,3.42,33.55,57.11,43.974341640000006,Moderate
Savoury cheese horns,2.74,21.38,295.15,0.73,5.66,20.71,212.28,28.631346049999998,Moderate
Paneer patties,4.04,22.79,338.58,1.18,7.6,23.96,158.44,30.64883573000001,Moderate
Vegetable patties ,1.49,20.98,261.92,2.62,4.01,17.74,139.52,12.550962239999997,Moderate
Pearl millet infant food (Bajra shishu aahaar),26.06,62.1,362.44,7.84,11.98,6.62,12.67,89.62582860000002,Avoid
Sajina,25.89,66.87,345.26,7.62,10.81,3.03,11.7,95.31263043000001,Avoid
Cereal mix ,10.68,21.84,120.81,2.03,3.32,2.02,9.29,40.361173560000005,Moderate
Pulse mix,6.59,16.0,83.29,2.25,3.16,0.54,3.88,20.398196,Moderate
Shishu ahar,6.61,17.42,93.37,1.02,2.61,1.43,2.68,30.503275810000005,Moderate
Cereal pulse mix with amylase rice flour,8.84,27.8,151.57,3.47,4.27,2.74,1.03,30.9828469,Moderate
Banana groundnut paste/puree,31.67,36.15,213.19,1.7,4.27,5.45,16.85,120.942022775,Avoid
Rice dal porridge (Chawal dal ki khichdi/khichri),26.54,65.04,383.33,4.51,10.8,8.33,12.33,117.59506748000004,Avoid
Lentils and semolina porridge (Dal suji porridge/daliya),13.84,23.19,117.29,1.44,3.26,1.06,9.64,55.259393265,Avoid
Spinach khichri (Palak khichri/khichdi),0.21,17.35,102.18,1.56,3.43,1.91,69.59,10.827823450000002,Moderate
Vegetable mix,27.36,36.02,174.21,1.93,4.7,0.94,34.94,106.02415663,Avoid
Lentils and wheat porridge (Dal wheat porridge/daliya ),0.92,8.36,52.54,1.28,2.71,0.94,62.79,3.6667851600000008,Recommended
Maize porridge,7.69,15.64,89.57,1.68,2.14,1.89,5.59,27.394531220000005,Moderate
Spinach peanut burfi (Palak aur mungfali ki burfi),11.5,13.59,105.37,2.07,3.36,4.39,19.52,34.332996744999996,Moderate
Split bengal gram burfi/fudge (Channa dal burfi),43.38,54.63,287.36,2.06,4.65,7.09,2.53,173.18757152,Avoid
Chickpea flour cookies (Sweet besan rounds/cookies),30.66,39.64,207.01,2.56,4.29,3.42,22.29,115.45278146,Avoid
